ID,Date,Species_Group,Species,Location,Latitude,Longitude,Coordinate_System
1566,2017-05-01,Dinoflagellates,Gonyaulax polygramma,Tolo Harbour near Wu Kai Sha,22.43188193,114.2450312, WGS84
1567,2017-05-06,Dinoflagellates,Akashiwo sanguinea,"Deep Water Bay Beach, Hong Kong Island",22.2445014,114.1868543, WGS84
1568,2017-05-06,Dinoflagellates,Prorocentrum rhathymum,"Deep Water Bay Beach, Hong Kong Island",22.2445014,114.1868543, WGS84
1569,2017-06-22,Diatom,Chaetoceros salsugineum,Tolo Harbour including Yim Tin Tsai Fish Culture Zone,22.45240307,114.2066709, WGS84
1570,2017-07-02,Diatom,Pseudo-nitzschia pungens,Junk Bay to Tathong Channel inculding Tung Lung Chau Fish Culture Zone,22.25451095,114.2713341, WGS84
1571,2017-07-12,Diatom,Cerataulina pelagica,"East Lamma Channel and West Lamma Channel including CSW, LTW, SKW FCZ",22.24871297,114.0742876, WGS84
1572,2017-07-12,Diatom,Cerataulina pelagica,New Yau Ma Tei Typhoon Shelter,22.31074732,114.1574409, WGS84
1573,2017-07-14,Diatom,Cerataulina pelagica,"Silver Mine Bay, Lantau Island",22.26628201,114.0048964, WGS84
1574,2017-07-20,Diatom,Thalassiosira pseudonana,East Lamma Channel,22.22075918,114.1578214, WGS84
1575,2017-07-21,Diatom,Thalassiosira pseudonana,Victoria Harbour near Tsim Sha Tsui Promenade,22.29567504,114.1769613, WGS84
1576,2017-07-21,Diatom,Thalassiosira pseudonana,Waters east of Lantau Island,22.23395222,114.077496, WGS84
1577,2017-09-28,Diatom,Chaetoceros salsugineum,"Lei Yue Mun to Sheung Sze Mun including Junk Bay, Tathong Channel and TLC FCZ",22.23884633,114.2674152, WGS84
